AÑO,CODIGO_DANE_MUNICIPIO,DEPARTAMENTO,MUNICIPIO,AÑO_std,VEHICULOS_REGISTRADOS_std,VEHICULOS_HURTADOS_std,VEHICULOS_RECUPERADOS_std,TIPO_VEHICULO_AUTOMOTOR,TIPO_VEHICULO_MOTOCICLETA,DEPARTAMENTO_AMAZONAS,DEPARTAMENTO_ANTIOQUIA,DEPARTAMENTO_ARAUCA,DEPARTAMENTO_ATLANTICO,DEPARTAMENTO_BOGOTA D.C.,DEPARTAMENTO_BOLIVAR,DEPARTAMENTO_BOYACA,DEPARTAMENTO_CALDAS,DEPARTAMENTO_CAQUETA,DEPARTAMENTO_CASANARE,DEPARTAMENTO_CAUCA,DEPARTAMENTO_CESAR,DEPARTAMENTO_CHOCO,DEPARTAMENTO_CORDOBA,DEPARTAMENTO_CUNDINAMARCA,DEPARTAMENTO_GUAINIA,DEPARTAMENTO_GUAVIARE,DEPARTAMENTO_HUILA,DEPARTAMENTO_LA GUAJIRA,DEPARTAMENTO_MAGDALENA,DEPARTAMENTO_META,DEPARTAMENTO_NARINO,DEPARTAMENTO_NORTE DE SANTANDER,DEPARTAMENTO_PUTUMAYO,DEPARTAMENTO_QUINDIO,DEPARTAMENTO_RISARALDA,DEPARTAMENTO_SAN ANDRES ISLAS,DEPARTAMENTO_SANTANDER,DEPARTAMENTO_SUCRE,DEPARTAMENTO_TOLIMA,DEPARTAMENTO_VALLE DEL CAUCA,DEPARTAMENTO_VAUPES,DEPARTAMENTO_VICHADA,TIPO_VEHICULO_ORDINAL,AÑO_BIN_ORDINAL,REGISTRADOS_BIN_ORDINAL,PCA_1,PCA_2,PCA_3,PCA_4
1990,63190,QUINDIO,CIRCASIA,-0.6121769986261969,-0.020559339172784356,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,-0.3607883342114691,-0.4567141848702276,0.29449094725035857,-0.012802853698077309
1990,63190,QUINDIO,CIRCASIA,-0.6121769986261969,-0.11332483968267004,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.39692003230203404,-0.48425485572193666,0.2145131128778742,-0.0007614278660945531
1990,63401,QUINDIO,LA TEBAIDA,-0.6121769986261969,-0.19593690232580208,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,-0.42909701716875603,-0.5087811247888815,0.14328907132227864,0.009962030959402525
1990,63594,QUINDIO,QUIMBAYA,-0.6121769986261969,-0.1710148275619522,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,-0.41938999380114156,-0.5013821385899149,0.1647756536910058,0.006727021034392252
1990,63594,QUINDIO,QUIMBAYA,-0.6121769986261969,-0.18809106397421968,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4260411024048774,-0.5064518143188365,0.15005336577169276,0.008943601908936323
1990,66001,RISARALDA,PEREIRA,-0.6121769986261969,0.07543680065834113,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.32339831827695414,-0.42821438617791174,0.37725407933730765,-0.025263632668487343
1990,66001,RISARALDA,PEREIRA,-0.6121769986261969,0.014516173457819187,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.34712659762001175,-0.44630079688649676,0.3247313224359746,-0.017355830629573285
1990,66170,RISARALDA,DOSQUEBRADAS,-0.6121769986261969,-0.11055572026446449,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.39584147415007687,-0.48343274614427373,0.21690051091884388,-0.001120873413317917
1990,66170,RISARALDA,DOSQUEBRADAS,-0.6121769986261969,-0.1137863595857043,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.3970997919940269,-0.48439187398488054,0.21411521320437926,-0.0007015202748906638
1990,66400,RISARALDA,LA VIRGINIA,-0.6121769986261969,-0.17378394698015773,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.42046855195309873,-0.5022042481675778,0.16238825565003612,0.0070864665816156155
1990,66400,RISARALDA,LA VIRGINIA,-0.6121769986261969,-0.16409202901643832,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.4166935984212487,-0.49932686464575754,0.17074414879343,0.0058284071663338285
1990,66682,RISARALDA,SANTA ROSA DE CABAL,-0.6121769986261969,-0.14193907367079397,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.40806513320559135,-0.49274998802445386,0.18984333312118748,0.0029528427885468908
1990,66682,RISARALDA,SANTA ROSA DE CABAL,-0.6121769986261969,-0.17470698678622623,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.42082807133708444,-0.5024782846934654,0.16159245630304622,0.007206281764023394
1990,68001,SANTANDER,BUCARAMANGA,-0.6121769986261969,0.6057231692447026,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.11685443217715753,-0.2707804020554555,0.8344408041830019,-0.09409745496176196
1990,68001,SANTANDER,BUCARAMANGA,-0.6121769986261969,0.21850797059896085,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.2676728137591674,-0.38573872466532566,0.5006029781207413,-0.04383498594169459
1990,68077,SANTANDER,BARBOSA,-0.6121769986261969,-0.1696302678528494,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.418850714725163,-0.5009710838010834,0.16596935271149066,0.006547298260780556
1990,68077,SANTANDER,BARBOSA,-0.6121769986261969,-0.18716802416815118,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.4256815830208917,-0.5061777777929488,0.15084916511868265,0.008823786726528544
1990,68081,SANTANDER,BARRANCABERMEJA,-0.6121769986261969,-0.08609516540364887,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.38631421047445524,-0.4761707782082509,0.23798919361407608,-0.004295975747124329
1990,68081,SANTANDER,BARRANCABERMEJA,-0.6121769986261969,0.013593133651750673,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.34748611700399745,-0.4465748334123844,0.3239355230889847,-0.017236015447165506
1990,68167,SANTANDER,CHARALA,-0.6121769986261969,-0.1954753824227678,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.4289172574767632,-0.5086441065259376,0.14368697099577363,0.009902123368198635
1990,68276,SANTANDER,FLORIDABLANCA,-0.6121769986261969,-0.08332604598544333,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.3852356523224981,-0.47534866863058794,0.24037659165504577,-0.004655421294347693
1990,68276,SANTANDER,FLORIDABLANCA,-0.6121769986261969,-0.1954753824227678,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.4289172574767632,-0.5086441065259376,0.14368697099577363,0.009902123368198635
1990,68307,SANTANDER,GIRON,-0.6121769986261969,-0.15163099163451338,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.41184008673744144,-0.4956273715462742,0.18148743997779357,0.004210902203828678
1990,68307,SANTANDER,GIRON,-0.6121769986261969,-0.19824450184097334,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.42999581562872036,-0.5094662161036007,0.14129957295480394,0.010261568915421999
1990,68406,SANTANDER,LEBRIJA,-0.6121769986261969,-0.19732146203490483,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.4296362962447346,-0.509192179577713,0.1420953723017938,0.01014175373301422
1990,68432,SANTANDER,MALAGA,-0.6121769986261969,-0.19270626300456226,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.427838699324806,-0.5078219969482747,0.14607436903674328,0.009542677820975272
1990,68432,SANTANDER,MALAGA,-0.6121769986261969,-0.19916754164704187,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.43035533501270606,-0.5097402526294883,0.14050377360781402,0.010381384097829805
1990,68500,SANTANDER,OIBA,-0.6121769986261969,-0.1954753824227678,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.4289172574767632,-0.5086441065259376,0.14368697099577363,0.009902123368198635
1990,68547,SANTANDER,PIEDECUESTA,-0.6121769986261969,-0.1816297853317401,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.42352446671697735,-0.5045335586376228,0.15562396120062202,0.008104895632081817
1990,68547,SANTANDER,PIEDECUESTA,-0.6121769986261969,-0.19824450184097334,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.42999581562872036,-0.5094662161036007,0.14129957295480394,0.010261568915421999
1990,68679,SANTANDER,SAN GIL,-0.6121769986261969,-0.14147755376775972,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.4078853735135985,-0.4926129697615101,0.1902412327946824,0.0028929351973430014
1990,68679,SANTANDER,SAN GIL,-0.6121769986261969,-0.17609154649532902,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.42136735041306306,-0.502889339482297,0.1603987572825614,0.00738600453763509
1990,68689,SANTANDER,SAN VICENTE DE CHUCURI,-0.6121769986261969,-0.18670650426511692,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.42550182332889885,-0.5060407595300049,0.1512470647921776,0.008763879135324655
1990,68689,SANTANDER,SAN VICENTE DE CHUCURI,-0.6121769986261969,-0.1816297853317401,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.42352446671697735,-0.5045335586376228,0.15562396120062202,0.008104895632081817
1990,68755,SANTANDER,SOCORRO,-0.6121769986261969,-0.16316898921036982,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.41633407903726294,-0.4990528281198699,0.1715399481404199,0.005708591983926022
1990,68755,SANTANDER,SOCORRO,-0.6121769986261969,-0.1890141037802882,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.4264006217888631,-0.5067258508447241,0.14925756642470286,0.00906341709134413
1990,68861,SANTANDER,VELEZ,-0.6121769986261969,-0.19039866348939097,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.42693990086484174,-0.5071369056335556,0.14806386740421804,0.009243139864955797
1990,68861,SANTANDER,VELEZ,-0.6121769986261969,-0.19916754164704187,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,-0.43035533501270606,-0.5097402526294883,0.14050377360781402,0.010381384097829805
1990,70001,SUCRE,SINCELEJO,-0.6121769986261969,-0.17886066591353456,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-0.42244590856502023,-0.5037114490599599,0.1580113592415917,0.007745450084858454
1990,70215,SUCRE,COROZAL,-0.6121769986261969,-0.16686114843464386,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-0.4177721565732058,-0.5001489742234204,0.16835675075246034,0.006187852713557192
1990,70215,SUCRE,COROZAL,-0.6121769986261969,-0.15855379018002724,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.41453648211733435,-0.4976826454904317,0.17551894487536937,0.005109516071887101
1990,70670,SUCRE,SAMPUES,-0.6121769986261969,-0.14424667318596526,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-0.40896393166555567,-0.493435079339173,0.18785383475371273,0.003252380744566365
1990,70670,SUCRE,SAMPUES,-0.6121769986261969,-0.11563243919784132,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.3978188307619983,-0.4849399470366558,0.21252361451039947,-0.00046188991007507877
1990,73001,TOLIMA,IBAGUE,-0.6121769986261969,-0.05009661296697681,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.3722929544990122,-0.4654833536986324,0.269025368146682,-0.008968767861028086
1990,73001,TOLIMA,IBAGUE,-0.6121769986261969,-0.1931677829075965,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.42801845901679886,-0.5079590152112186,0.14567646936324835,0.009602585412179161
1990,73026,TOLIMA,ALVARADO,-0.6121769986261969,-0.015021100336373269,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.3586312179075548,-0.4550699657149017,0.299265743332298,-0.013521744792524064
1990,73026,TOLIMA,ALVARADO,-0.6121769986261969,-0.13363171541617735,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4048294587497199,-0.49028365929146506,0.1970055272440965,0.0018745061468767993
1990,73055,TOLIMA,ARMERO,-0.6121769986261969,-0.10363292171895064,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.39314507877018395,-0.48137747220011634,0.22286900602126808,-0.00201948728137634
1990,73055,TOLIMA,ARMERO,-0.6121769986261969,-0.10409444162198489,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.3933248384621768,-0.4815144904630601,0.22247110634777315,-0.001959579690172451
1990,73168,TOLIMA,CHAPARRAL,-0.6121769986261969,-0.19501386251973354,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.4287374977847703,-0.5085070882629938,0.14408487066926856,0.009842215776994746
1990,73168,TOLIMA,CHAPARRAL,-0.6121769986261969,-0.19778298193793908,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4298160559367275,-0.5093291978406568,0.14169747262829888,0.01020166132421811
1990,73268,TOLIMA,ESPINAL,-0.6121769986261969,-0.17701458630139752,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.42172686979704876,-0.5031633760081846,0.1596029579355715,0.007505819720042869
1990,73268,TOLIMA,ESPINAL,-0.6121769986261969,-0.19639842222883633,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4292767768607489,-0.5089181430518254,0.1428911716487837,0.010021938550606414
1990,73283,TOLIMA,FRESNO,-0.6121769986261969,-0.18301434504084285,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.42406374579295597,-0.5049446134264544,0.1544302621801372,0.008284618405693485
1990,73283,TOLIMA,FRESNO,-0.6121769986261969,-0.19916754164704187,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.43035533501270606,-0.5097402526294883,0.14050377360781402,0.010381384097829805
1990,73319,TOLIMA,GUAMO,-0.6121769986261969,-0.11563243919784132,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.3978188307619983,-0.4849399470366558,0.21252361451039947,-0.00046188991007507877
1990,73319,TOLIMA,GUAMO,-0.6121769986261969,-0.0265590979122297,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.3631252102073763,-0.4584954222884973,0.2893182514949243,-0.012024055012426692
1990,73349,TOLIMA,HONDA,-0.6121769986261969,-0.19501386251973354,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.4287374977847703,-0.5085070882629938,0.14408487066926856,0.009842215776994746
1990,73349,TOLIMA,HONDA,-0.6121769986261969,-0.19732146203490483,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4296362962447346,-0.509192179577713,0.1420953723017938,0.01014175373301422
1990,73411,TOLIMA,LIBANO,-0.6121769986261969,-0.19039866348939097,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.42693990086484174,-0.5071369056335556,0.14806386740421804,0.009243139864955797
1990,73411,TOLIMA,LIBANO,-0.6121769986261969,-0.19685994213187058,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.42945653655274174,-0.5090551613147691,0.14249327197528877,0.010081846141810331
1990,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,-0.6121769986261969,-0.192244743101528,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.42765893963281315,-0.5076849786853309,0.14647226871023825,0.009482770229771382
1990,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,-0.6121769986261969,-0.19916754164704187,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.43035533501270606,-0.5097402526294883,0.14050377360781402,0.010381384097829805
1990,73449,TOLIMA,MELGAR,-0.6121769986261969,-0.1783991460105003,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.4222661488730273,-0.5035744307970161,0.15840925891508664,0.007685542493654537
1990,73449,TOLIMA,MELGAR,-0.6121769986261969,-0.1696302678528494,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.418850714725163,-0.5009710838010834,0.16596935271149066,0.006547298260780556
1990,73504,TOLIMA,ORTEGA,-0.6121769986261969,-0.18855258387725396,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.42622086209687027,-0.5065888325817802,0.1496554660981978,0.009003509500140212
1990,73504,TOLIMA,ORTEGA,-0.6121769986261969,-0.1954753824227678,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4289172574767632,-0.5086441065259376,0.14368697099577363,0.009902123368198635
1990,73585,TOLIMA,PURIFICACION,-0.6121769986261969,-0.1783991460105003,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.4222661488730273,-0.5035744307970161,0.15840925891508664,0.007685542493654537
1990,73585,TOLIMA,PURIFICACION,-0.6121769986261969,-0.14516971299203377,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.4093234510495414,-0.49370911586506067,0.18705803540672286,0.003372195926974144
1990,76001,VALLE DEL CAUCA,CALI,-0.6121769986261969,2.0059745550506385,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.42853647332918077,0.144933007716113,2.041668413566671,-0.27585708667437736
1990,76001,VALLE DEL CAUCA,CALI,-0.6121769986261969,0.942171178556676,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.014190383285637643,-0.17089408836940623,1.1245096661608185,-0.13777008894940093
1990,76036,VALLE DEL CAUCA,ANDALUCIA,-0.6121769986261969,-0.16086138969519853,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,-0.41543528057729867,-0.49836773680515073,0.17352944650789462,0.005409054027906575
1990,76109,VALLE DEL CAUCA,BUENAVENTURA,-0.6121769986261969,-0.12809347657976627,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,-0.4026723424458056,-0.4886394401361391,0.20178032332603588,0.0011556150524300718
